Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production,Fertilizer_per_ha,Rainfall_norm
Soybean,2019,Rabi,Gujarat,60.41153548880636,1549.2597818795912,15693.204265265844,822.6755636827704,9859.249699989674,595.6124131439296,259.7716502036873,1.0328398545863942
Soybean,2019,Rabi,Maharashtra,52.60583676353801,777.4273875081323,5527.343778495672,521.4423843013867,2120.8719945738485,111.57024594291114,105.07092213628218,0.5182849250054214
Cotton,2012,Kharif,Punjab,73.33698781546697,1292.1782759373793,5938.308862051159,428.8059867408213,1792.4429528034625,131.45236698966718,80.97290383664699,0.8614521839582528
Soybean,2011,Rabi,Tamil Nadu,522.8958806815766,830.7057587510436,120682.6913334147,13443.518087961917,6140.277861702895,3210.7260001247237,230.7967910860361,0.5538038391673624
Maize,2019,Whole Year,Gujarat,132.7214173730408,221.49972041097033,2588.7841231988305,220.12710260682354,622.7711136567679,82.6550649035133,19.505398408476314,0.14766648027398022
Soybean,2019,Whole Year,Tamil Nadu,64.74715287472443,1015.5932021222358,7847.067210266824,323.2179981318629,3611.294727328279,233.82105178601034,121.19555628105634,0.6770621347481571
Wheat,2011,Rabi,Madhya Pradesh,604.7510499577318,1617.3264070748878,38243.29204066623,1395.1483692993738,4613.97195684142,2790.3043853753793,63.23807464797158,1.078217604716592
Wheat,2018,Kharif,Punjab,285.64978410689844,899.3872641712803,28925.527570788632,1655.6518947485304,2566.304361914696,733.0642869335246,101.26220701067942,0.5995915094475203
Sugarcane,2019,Whole Year,Tamil Nadu,14.347867888887484,1424.951037665234,938.7838558023881,51.34458063031014,3109.4386001271387,44.61381424323142,65.43019932107698,0.9499673584434893
Rice,2012,Whole Year,Gujarat,808.1512331175151,750.477489940895,169257.95946266365,10276.189380107175,5525.3988788520965,4465.357917410456,209.4384720663434,0.5003183266272633
Groundnut,2016,Kharif,Tamil Nadu,266.7970002570072,1359.824309510605,68954.72124950305,2645.0415326641332,10104.37658248654,2695.817361674559,258.45388510020183,0.9065495396737366
Maize,2016,Rabi,Andhra Pradesh,616.7407238286855,940.380221511122,142076.2932454401,16739.75095751089,4493.584227203919,2771.3763888709095,230.36632373396696,0.6269201476740813
Sugarcane,2017,Whole Year,Bihar,186.7429727211181,1735.5158489084079,21577.51543573169,745.9557960358294,8765.16876470587,1636.8336715234645,115.54659927126438,1.1570105659389385
Maize,2018,Kharif,Bihar,1678.4545794598116,909.0048335981409,412063.00023445423,35134.50120531035,5123.477047491565,8599.523513119451,245.50143046889673,0.6060032223987606
Rice,2015,Kharif,Tamil Nadu,154.73804080709576,805.9261813429674,33352.73482148066,710.6441695724993,4029.2213330047307,623.4738150473069,215.5432151494012,0.5372841208953116
Potato,2005,Whole Year,Gujarat,10.3500695198667,1712.169449328096,1475.2172585285568,89.53993989826209,7066.030214447561,73.13390394901087,142.5321110835936,1.141446299552064
Soybean,2019,Rabi,Andhra Pradesh,84.16302405280103,790.422790348721,26561.887930426285,1352.4872382795875,5007.613514995087,421.455896709663,315.6004460315287,0.5269485268991474
Soybean,2017,Whole Year,Maharashtra,447.00373718046967,1145.774673206406,7406.12066496058,431.0544697078103,1394.3354754177835,623.2731683950561,16.568364084997555,0.763849782137604
Groundnut,2005,Kharif,Maharashtra,296.1611793669841,793.6652384058808,46592.20492321507,3252.496269992276,5476.057716022149,1621.795711458793,157.32043282242935,0.5291101589372539
Rice,2012,Whole Year,Andhra Pradesh,211.237461828815,1465.8435210490286,26093.85769564935,2088.4871392930677,8337.533337401906,1761.1993801059075,123.52855156343237,0.9772290140326857
Sugarcane,2008,Rabi,Uttar Pradesh,74.91369476350394,1633.595852112448,3160.5293111294773,247.63105708248594,4095.410121811408,306.8023037967443,42.18893916669035,1.0890639014082988
Groundnut,2009,Kharif,Gujarat,250.16057793887728,746.4623649381535,48875.42679163555,4060.1485168815348,4179.147610533656,1045.4579815429774,195.37621472707613,0.4976415766254357
Rice,2012,Rabi,Maharashtra,240.5070166202549,1295.8524850001015,74024.33284127335,7732.194532194253,11031.513373693317,2653.156370313423,307.78450409267276,0.8639016566667344
Cotton,2009,Whole Year,Uttar Pradesh,237.56021229319998,1337.6206306676581,24398.995019852322,2651.480646782996,3943.7719154487786,936.8832934699717,102.70657188055867,0.8917470871117721
Wheat,2014,Whole Year,Gujarat,466.4748663824367,1106.7902275097836,145112.4003227123,13600.664081756086,5659.6712421840175,2640.094386466309,311.08299885066634,0.7378601516731891
Groundnut,2020,Rabi,Andhra Pradesh,304.33305411789087,1736.5160187550578,127509.0761270333,3556.7667688093247,8014.3657356892745,2439.0364011600946,418.97872873723253,1.1576773458367051
Groundnut,2008,Whole Year,Rajasthan,180.7735583043001,1733.1118312067101,112236.94786883892,13033.991360637978,6299.501648917133,1138.783328618556,620.870380168697,1.15540788747114
Sugarcane,2016,Rabi,Uttar Pradesh,73.47330772109562,666.3097906639568,26828.891783763436,3078.341909150216,4956.238532956481,364.15123887106313,365.1515443622846,0.4442065271093046
Maize,2010,Whole Year,Uttar Pradesh,1251.3701183146688,1593.8961487693955,762714.3233945371,69536.95427928914,10168.969830906624,12725.14498043992,609.5033853147718,1.0625974325129304
Cotton,2017,Rabi,Tamil Nadu,2638.3834609150313,1277.9770469653954,171146.47218033136,12278.716607477212,3448.009342871674,9097.17082331313,64.86792944077021,0.8519846979769302
Sugarcane,2019,Rabi,Karnataka,1984.3601272234853,1159.8034333422836,184373.0570141286,8308.188427307648,4701.9993274659155,9330.459983655006,92.91310306264982,0.7732022888948558
Rice,2016,Kharif,Karnataka,566.171515995795,945.5136022957511,8375.459416512089,800.9880156807926,871.8883152317622,493.6383292137864,14.793148683541853,0.6303424015305007
Rice,2009,Kharif,Gujarat,32.78276891668613,382.96867950416834,1693.6762542079916,182.55461900481612,754.261120678009,24.726768022027876,51.66361201862744,0.2553124530027789
Rice,2018,Rabi,Tamil Nadu,28.309516677581772,1177.3597287517741,12881.214494530786,1114.4667065071785,6485.793019450675,183.60966565148232,455.0135786928282,0.784906485834516
Potato,2011,Whole Year,Bihar,126.70892578701053,1188.5404143647593,8045.417225836563,667.0235241895764,2346.524123776571,297.3255510570354,63.49526819728854,0.7923602762431728
Rice,2020,Whole Year,Punjab,229.1319716427629,1947.6302787187003,57200.72962961847,2248.015584931018,12000.0,2749.5836597131547,249.64097860074932,1.2984201858124669
Maize,2018,Whole Year,Rajasthan,218.11174061335745,746.6464594440212,39308.99617491442,2192.6421384828263,6370.524721459605,1389.4862356179785,180.22411844668522,0.4977643062960141
Cotton,2014,Rabi,Punjab,308.7408337403296,326.72795828742494,167936.56620265578,15502.832726543253,2152.8525901409116,664.6735036001331,543.9402497173437,0.2178186388582833
Soybean,2011,Rabi,Uttar Pradesh,46.019451610031105,519.3720515686612,700.296055675731,15.189333129855218,861.510180196501,39.646226049102054,15.217392454174394,0.34624803437910745
Wheat,2017,Rabi,Madhya Pradesh,1683.9596210190775,1766.0504398957085,352567.6841046951,29660.259792849585,12000.0,20207.51545222893,209.36825307683603,1.1773669599304724
Maize,2008,Rabi,Maharashtra,1489.6350369434313,848.4946717364252,266333.1616627152,25745.635755350795,3871.8561074116337,5767.652515603779,178.7908816975746,0.5656631144909501
Maize,2016,Kharif,Maharashtra,50.7227906692167,1663.7213281201693,3298.9885226694755,176.39839632271867,865.3517325833656,43.89305478707004,65.03957055879435,1.1091475520801128
Potato,2017,Rabi,Tamil Nadu,26.21017688849816,1052.8154434368319,10143.55662135914,280.13234038826465,8728.343468239782,228.7714262461322,387.0083236946961,0.7018769622912212
Soybean,2009,Whole Year,Karnataka,219.7093632403854,611.3911565770902,7158.276597302263,729.5138399722545,1159.8131809868742,254.82181547243198,32.58066243390068,0.4075941043847268
Soybean,2017,Kharif,Madhya Pradesh,1112.6597455425165,1950.5930805897717,326812.48172706034,11171.654258971023,4909.332644890586,5462.416811447529,293.7218525576401,1.300395387059848
Wheat,2007,Whole Year,Tamil Nadu,235.42286481065145,1642.999513976666,5387.3936846112165,307.5130273470656,2094.765145785201,493.155611726254,22.88390165052256,1.0953330093177773
Wheat,2019,Rabi,Uttar Pradesh,334.26910355878726,969.2174461958078,21063.173520891713,1910.9650642583972,1393.5148012479033,465.80894340903825,63.01262454903306,0.6461449641305386
Soybean,2008,Kharif,Madhya Pradesh,144.36518950350867,1498.5589947574147,14684.829994348907,1493.4266335296318,4965.5364518808365,716.850610862357,101.72002021298913,0.9990393298382765
Rice,2019,Rabi,Maharashtra,291.64428353344385,1105.378064936828,49233.8778341067,5230.518158802749,2765.1456976540553,806.4389358579017,168.81482207574587,0.7369187099578853
Maize,2018,Kharif,Gujarat,760.0411363851986,1246.9144265638472,19310.14690968284,1410.44632753686,1283.5364065180167,975.5404690017276,25.406712854416096,0.8312762843758982
Sugarcane,2008,Whole Year,Uttar Pradesh,401.2284822298199,1843.0447434728144,162248.96036552876,10965.948009045042,12000.0,4814.741786757839,404.38046537432524,1.2286964956485429
Wheat,2007,Rabi,Tamil Nadu,488.14401416387983,366.1646160670688,90185.77018179072,9454.330102274866,1824.9392275758619,890.8331601540115,184.7523836510951,0.24410974404471253
Potato,2017,Rabi,Bihar,33.25212334000261,888.6124991453418,27363.071753736156,2088.0133305416493,6884.133495299256,228.91205607473412,822.8969763509245,0.5924083327635612
Potato,2014,Kharif,Andhra Pradesh,3184.1440244486557,1063.1449570698328,899451.3815569052,70035.84734233702,7948.82336336343,25310.19841385153,282.4782342289457,0.7087633047132219
Wheat,2009,Kharif,Uttar Pradesh,33.733634239608776,1200.5219437554042,2838.2078808726433,179.93482093033774,2830.3805606734163,95.47902259265584,84.13584675499106,0.8003479625036028
Soybean,2020,Rabi,Uttar Pradesh,295.21574396083145,488.091124429277,19887.80277006235,1139.2011297501667,1641.599506076214,484.626019472023,67.36701269123715,0.3253940829528513
Cotton,2009,Kharif,Bihar,204.27409694868274,1462.6182542423273,18842.30905691556,1282.2961158913226,8669.845594567272,1771.024879514745,92.24032483006928,0.9750788361615516
Sugarcane,2015,Rabi,Rajasthan,215.23107359467357,530.7152140995589,192364.8750904944,10865.681757003433,3828.8855456293313,824.0951466569285,893.7597711971592,0.3538101427330393
Sugarcane,2011,Kharif,Gujarat,694.9158907066324,487.58824172618597,74772.80496909894,4064.249269519597,2014.1350270475743,1399.6544363241921,107.59979152738246,0.3250588278174573
Wheat,2008,Whole Year,Bihar,104.65058498592305,937.146720283595,14190.328555182175,1693.8489197697359,6175.0745008213335,646.2251588426093,135.59722152619568,0.6247644801890633
Rice,2017,Kharif,Punjab,145.5836515976922,1902.9760887266252,50345.37235951081,2699.5868023241537,9189.560197917286,1337.8497301896095,345.8174857341529,1.2686507258177502
Cotton,2008,Whole Year,Punjab,61.81053161243026,2193.738476928069,3653.7339019395463,166.75047706543245,1152.1306491645732,71.21380791183665,59.11183428820034,1.462492317952046
Sugarcane,2013,Kharif,Uttar Pradesh,940.6683380009222,1269.8349807427203,258197.77947759867,14302.196999651605,7047.995396617071,6629.8261159739295,274.4833317408261,0.8465566538284802
Wheat,2010,Kharif,Rajasthan,336.7370993512379,942.8108818795752,71031.28843366264,5617.021749468168,6211.924947873048,2091.7855883343595,210.93989516008915,0.6285405879197168
Potato,2019,Rabi,Maharashtra,525.6637288981111,1120.3407140171703,146571.00044316065,16283.898710719119,7523.462482958249,3954.811343016875,278.8303479686542,0.7468938093447802
Sugarcane,2008,Kharif,Rajasthan,648.3175503538012,1200.709471406973,145970.3692356604,14419.890935607598,5959.454687223136,3863.6190642649817,225.1525801761824,0.800472980937982
Groundnut,2006,Kharif,Punjab,2669.63039436844,1709.8794260704542,438397.93274370633,45691.636079123324,6833.35733281994,18242.538431276567,164.21671466900534,1.1399196173803028
Cotton,2010,Whole Year,Rajasthan,2165.345019828318,501.8332145688271,109494.20276942194,11595.530355278213,824.1824477200505,1784.6393586005245,50.566631075773465,0.33455547637921806
Cotton,2020,Kharif,Rajasthan,360.55696055058866,1587.50916239745,25680.926546505772,2877.6207442425903,4596.327723138936,1657.2379535493824,71.22571287291113,1.0583394415982998
Groundnut,2020,Rabi,Gujarat,295.7620474574972,407.9680961800176,95712.94128611546,4164.194737068548,3615.7512642894767,1069.4019970232898,323.61468318503574,0.2719787307866784
Maize,2006,Whole Year,Uttar Pradesh,129.20880717905902,833.5969310338694,80705.76749205985,5313.393582557753,4253.041966942316,549.5304794310956,624.6150649794088,0.5557312873559129
Potato,2009,Rabi,Gujarat,597.6404594004774,1048.8431113415809,22777.965752902204,1332.9612407956581,2068.744033913114,1236.3651348098301,38.11315883089961,0.6992287408943872
Groundnut,2010,Rabi,Maharashtra,571.6549360855423,1235.0155638883207,17116.221131189468,995.9535310956616,2109.994643610351,1206.1888531339118,29.94152599887321,0.8233437092588805
Soybean,2008,Rabi,Maharashtra,101.97527671485791,1048.3779668489476,3648.230662583097,310.9327351358203,1947.584569705116,198.60547542126668,35.77563876373915,0.6989186445659651
Soybean,2018,Rabi,Punjab,580.4127811237387,1128.779271057025,31296.47025678303,1883.431157767526,2248.6193520947672,1305.1274118379831,53.92105631476594,0.7525195140380166
Wheat,2017,Whole Year,Tamil Nadu,820.5914760000055,1068.1979277799496,182276.6040292607,14879.791592875537,2850.9409805011182,2339.4578671783156,222.12831763470507,0.7121319518532997
Cotton,2007,Kharif,Bihar,63.68977632603056,365.66361383599974,21514.0525763314,1252.718884535285,4410.959598203991,280.9330301927698,337.79444390258317,0.24377574255733317
Maize,2011,Rabi,Karnataka,307.3222173539753,1308.8107966430077,5814.794134349997,297.2105158806948,1697.4283657745966,521.6574491693837,18.920838800445356,0.8725405310953385
Maize,2006,Whole Year,Uttar Pradesh,226.13343983480834,1415.0874775639916,11931.59837395778,659.9094762985814,3211.9913743938405,726.3386582114128,52.76352928020675,0.9433916517093277
Sugarcane,2017,Rabi,Tamil Nadu,243.11539132835415,1654.1939602551656,7810.23943219763,783.9582939225271,2957.5853924964385,719.0345300837955,32.12564778199929,1.1027959735034438
Sugarcane,2015,Kharif,Uttar Pradesh,78.00836969543919,1881.1802480497872,6306.672739199131,505.1966732891962,8280.491500433198,645.9476422257347,80.846103614544,1.2541201653665248
Groundnut,2018,Whole Year,Bihar,27.334047574931606,1234.8752135014422,2696.324412926561,316.5478748253136,4153.799507750717,113.54015336158557,98.64343747610191,0.8232501423342948
Maize,2010,Whole Year,Bihar,98.83980811030473,1685.1803048428928,8604.844049981812,888.5845785240314,5624.884834671592,555.9625377015034,87.05848599360745,1.1234535365619285
Groundnut,2017,Kharif,Madhya Pradesh,83.55039840873357,1058.1449839457528,15111.837082454382,1036.3404827450486,7912.967057968394,661.1315502884437,180.87091588153018,0.7054299892971685
Potato,2008,Whole Year,Gujarat,373.85487264696525,397.3117914455537,7740.523842302417,342.4224569066057,605.8385667303895,226.49570020960974,20.704622056944185,0.2648745276303691
Groundnut,2010,Kharif,Punjab,381.23490724339626,1482.4886857088877,23971.416751553523,2094.8839513671123,2458.733364885379,937.3549862983211,62.87833641699859,0.9883257904725918
Sugarcane,2008,Whole Year,Madhya Pradesh,356.0640663023086,1382.7855678247074,147467.03510642602,13664.974224083944,10541.074526727265,3753.2978591821934,414.1587120482477,0.9218570452164716
Cotton,2008,Whole Year,Maharashtra,45.78347380840209,1050.2820743263885,28183.99350220202,1871.9131498775234,6279.351123375159,287.4905076908068,615.593164034437,0.7001880495509257
Groundnut,2019,Kharif,Karnataka,63.84957655813836,1021.973179242458,45105.156342530536,1939.1704997498318,7266.019715853859,463.9322821203537,706.4284334205403,0.6813154528283053
Rice,2008,Kharif,Punjab,116.74508275199828,1265.099724351122,29168.005831073977,2208.7131670948365,12000.0,1400.9409930239794,249.84354923997617,0.8433998162340813
Cotton,2013,Whole Year,Maharashtra,251.58266290497048,898.0950351137108,14415.631942433158,654.2235466723398,1452.4158634184078,365.4026505642249,57.29978280688733,0.5987300234091405
Maize,2011,Whole Year,Rajasthan,163.67306721903685,1249.015802862544,26077.588233004484,2972.840671348441,3994.3590937751396,653.7690044524296,159.32730214010064,0.8326772019083627
Maize,2007,Kharif,Gujarat,355.230515960146,635.0122665985753,397232.33380634815,32925.96243017543,3316.3825107279545,1178.080270407096,1118.2382029670964,0.4233415110657168
Groundnut,2007,Kharif,Gujarat,788.8406848263342,685.5783193437619,78766.41000802179,3874.763582247783,1883.1732279338703,1485.5236587699726,99.85084634087106,0.45705221289584125
